          Time         dTime           E/N             E            AR           AR*          AR^+         AR2^+       AR(W)^+      AR2(W)^+          E(W)             1             2             3             4             5             6             7             8             9            10            11            12            13             V             J           J/S         theta      P*Lambda
  7.940846E-06  6.406751E-10  1.996317E+00  3.387059E+11  3.218825E+18  5.204870E+12  1.948108E+09  3.367578E+11  1.983634E+08  5.332040E+09  5.530404E+09  2.657693E+15  2.150873E+16  2.423773E+16  7.985663E+14  4.778407E+15  2.738092E+00  1.625440E+16  4.508883E+04  7.549751E+17  4.541406E+15  5.587119E+12  9.658117E+14  9.713988E+14  2.570909E+01  9.742909E-03  1.938347E-02  3.678201E-12  1.011123E+01
  8.005401E-06  6.518204E-10  1.976528E+00  3.395944E+11  3.218825E+18  5.154378E+12  1.881262E+09  3.377131E+11  1.987174E+08  5.394410E+09  5.593127E+09  2.589364E+15  2.129930E+16  2.394119E+16  7.715262E+14  4.818603E+15  2.745860E+00  1.594057E+16  4.463852E+04  7.476513E+17  4.385576E+15  5.371911E+12  9.643339E+14  9.697058E+14  2.526305E+01  9.747369E-03  1.939235E-02  3.606581E-12  1.011123E+01
  8.071685E-06  6.707976E-10  1.957593E+00  3.404763E+11  3.218825E+18  5.103075E+12  1.815901E+09  3.386604E+11  1.990668E+08  5.458326E+09  5.657393E+09  2.514201E+15  2.105806E+16  2.362937E+16  7.429880E+14  4.860272E+15  2.753561E+00  1.562482E+16  4.425746E+04  7.402096E+17  4.233206E+15  5.160442E+12  9.624077E+14  9.675681E+14  2.505606E+01  9.749439E-03  1.939647E-02  3.568523E-12  1.011123E+01
  8.139821E-06  6.920715E-10  1.938947E+00  3.413516E+11  3.218825E+18  5.050901E+12  1.752051E+09  3.395995E+11  1.994117E+08  5.523901E+09  5.723313E+09  2.439593E+15  2.081051E+16  2.331430E+16  7.150690E+14  4.902061E+15  2.761197E+00  1.530696E+16  4.386082E+04  7.326418E+17  4.084361E+15  4.955088E+12  9.604431E+14  9.653982E+14  2.488058E+01  9.751194E-03  1.939996E-02  3.535080E-12  1.011123E+01
  8.209955E-06  7.090684E-10  1.919992E+00  3.422202E+11  3.218825E+18  4.997788E+12  1.689476E+09  3.405307E+11  1.997525E+08  5.591257E+09  5.791010E+09  2.373050E+15  2.058571E+16  2.300803E+16  6.897227E+14  4.942472E+15  2.768769E+00  1.498673E+16  4.335472E+04  7.249377E+17  3.938487E+15  4.757266E+12  9.588741E+14  9.636314E+14  2.452608E+01  9.754739E-03  1.940701E-02  3.477132E-12  1.011123E+01
  8.282267E-06  7.366919E-10  1.902541E+00  3.430832E+11  3.218825E+18  4.943647E+12  1.628865E+09  3.414543E+11  2.000898E+08  5.660592E+09  5.860682E+09  2.298423E+15  2.031941E+16  2.268416E+16  6.626942E+14  4.984669E+15  2.776279E+00  1.466379E+16  4.294448E+04  7.170844E+17  3.797191E+15  4.564236E+12  9.567878E+14  9.613521E+14  2.444749E+01  9.755525E-03  1.940857E-02  3.457550E-12  1.011123E+01
  8.356927E-06  7.574154E-10  1.884643E+00  3.439402E+11  3.218825E+18  4.888398E+12  1.569817E+09  3.423704E+11  2.004240E+08  5.732054E+09  5.932478E+09  2.234011E+15  2.008475E+16  2.237210E+16  6.387608E+14  5.024990E+15  2.783727E+00  1.433786E+16  4.240777E+04  7.090705E+17  3.659538E+15  4.379895E+12  9.552366E+14  9.596165E+14  2.410907E+01  9.758909E-03  1.941531E-02  3.402372E-12  1.011123E+01
  8.434161E-06  7.823704E-10  1.866881E+00  3.447910E+11  3.218825E+18  4.831930E+12  1.511816E+09  3.432792E+11  2.007556E+08  5.805833E+09  6.006589E+09  2.168681E+15  1.983698E+16  2.205327E+16  6.149810E+14  5.065646E+15  2.791116E+00  1.400853E+16  4.186089E+04  7.008798E+17  3.524328E+15  4.199619E+12  9.535827E+14  9.577823E+14  2.383712E+01  9.761629E-03  1.942072E-02  3.356628E-12  1.011123E+01
  8.514210E-06  8.096143E-10  1.850047E+00  3.456359E+11  3.218825E+18  4.774132E+12  1.455220E+09  3.441807E+11  2.010849E+08  5.882159E+09  6.083244E+09  2.097050E+15  1.955306E+16  2.171822E+16  5.899868E+14  5.107864E+15  2.798446E+00  1.367540E+16  4.137936E+04  6.924961E+17  3.392393E+15  4.022967E+12  9.514899E+14  9.555128E+14  2.380201E+01  9.761980E-03  1.942141E-02  3.343610E-12  1.011123E+01
  8.597374E-06  8.517794E-10  1.833782E+00  3.464757E+11  3.218826E+18  4.714858E+12  1.400295E+09  3.450754E+11  2.014129E+08  5.961331E+09  6.162744E+09  2.032242E+15  1.928824E+16  2.138820E+16  5.671165E+14  5.148805E+15  2.805721E+00  1.333793E+16  4.081479E+04  6.838984E+17  3.264351E+15  3.854058E+12  9.497575E+14  9.536116E+14  2.359294E+01  9.764071E-03  1.942557E-02  3.306917E-12  1.011123E+01
  8.683977E-06  8.878687E-10  1.817409E+00  3.473089E+11  3.218826E+18  4.653957E+12  1.345795E+09  3.459631E+11  2.017397E+08  6.043591E+09  6.245330E+09  1.968461E+15  1.901526E+16  2.105382E+16  5.449895E+14  5.189551E+15  2.812939E+00  1.299559E+16  4.019343E+04  6.750646E+17  3.137301E+15  3.687996E+12  9.480723E+14  9.517603E+14  2.337407E+01  9.766259E-03  1.942993E-02  3.269111E-12  1.011123E+01
  8.774407E-06  9.299120E-10  1.800814E+00  3.481362E+11  3.218826E+18  4.591249E+12  1.292306E+09  3.468439E+11  2.020661E+08  6.129316E+09  6.331383E+09  1.912385E+15  1.877021E+16  2.072367E+16  5.249197E+14  5.228773E+15  2.820100E+00  1.264774E+16  3.946521E+04  6.659687E+17  3.012610E+15  3.527661E+12  9.467939E+14  9.503216E+14  2.295653E+01  9.770435E-03  1.943824E-02  3.204453E-12  1.011123E+01
  8.869156E-06  9.681234E-10  1.785459E+00  3.489583E+11  3.218826E+18  4.526501E+12  1.240122E+09  3.477181E+11  2.023930E+08  6.218983E+09  6.421376E+09  1.848367E+15  1.847787E+16  2.037182E+16  5.032507E+14  5.270015E+15  2.827208E+00  1.229352E+16  3.882006E+04  6.565768E+17  2.890959E+15  3.370185E+12  9.449672E+14  9.483374E+14  2.283245E+01  9.771676E-03  1.944070E-02  3.180028E-12  1.011123E+01
  8.968797E-06  1.022589E-09  1.770172E+00  3.497749E+11  3.218826E+18  4.459445E+12  1.188934E+09  3.485860E+11  2.027212E+08  6.313109E+09  6.515830E+09  1.785465E+15  1.817462E+16  2.001349E+16  4.823404E+14  5.310980E+15  2.834264E+00  1.193199E+16  3.813090E+04  6.468504E+17  2.771629E+15  3.217056E+12  9.432155E+14  9.464325E+14  2.268192E+01  9.773181E-03  1.944370E-02  3.152173E-12  1.011123E+01
  9.074020E-06  1.088710E-09  1.754917E+00  3.505856E+11  3.218826E+18  4.389771E+12  1.138507E+09  3.494471E+11  2.030520E+08  6.412321E+09  6.615373E+09  1.717680E+15  1.781023E+16  1.964359E+16  4.616227E+14  5.352209E+15  2.841266E+00  1.156205E+16  3.741722E+04  6.367440E+17  2.654075E+15  3.067076E+12  9.413915E+14  9.444585E+14  2.258637E+01  9.774136E-03  1.944560E-02  3.131942E-12  1.011123E+01
  9.185756E-06  1.150837E-09  1.739919E+00  3.513912E+11  3.218826E+18  4.317037E+12  1.089025E+09  3.503022E+11  2.033866E+08  6.517493E+09  6.720879E+09  1.665980E+15  1.756260E+16  1.927279E+16  4.427613E+14  5.391764E+15  2.848219E+00  1.118208E+16  3.659499E+04  6.261938E+17  2.538723E+15  2.922305E+12  9.400061E+14  9.429284E+14  2.226568E+01  9.777343E-03  1.945198E-02  3.081405E-12  1.011123E+01
  9.305115E-06  1.240825E-09  1.725367E+00  3.521912E+11  3.218826E+18  4.240729E+12  1.039786E+09  3.511514E+11  2.037268E+08  6.629612E+09  6.833338E+09  1.602932E+15  1.721507E+16  1.887760E+16  4.228069E+14  5.432952E+15  2.855124E+00  1.079027E+16  3.579361E+04  6.151253E+17  2.423939E+15  2.778066E+12  9.381943E+14  9.409723E+14  2.218556E+01  9.778144E-03  1.945357E-02  3.063594E-12  1.011123E+01
  9.433623E-06  1.335365E-09  1.710888E+00  3.529862E+11  3.218826E+18  4.160154E+12  9.913771E+08  3.519948E+11  2.040747E+08  6.750121E+09  6.954195E+09  1.545942E+15  1.688540E+16  1.847492E+16  4.043696E+14  5.472608E+15  2.861981E+00  1.038413E+16  3.488979E+04  6.034378E+17  2.311088E+15  2.638393E+12  9.367784E+14  9.394168E+14  2.190849E+01  9.780915E-03  1.945909E-02  3.019377E-12  1.011123E+01
  9.573326E-06  1.455178E-09  1.696406E+00  3.537756E+11  3.218826E+18  4.074383E+12  9.432826E+08  3.528323E+11  2.044335E+08  6.880895E+09  7.085329E+09  1.481414E+15  1.649101E+16  1.804088E+16  3.847506E+14  5.514007E+15  2.868790E+00  9.960358E+15  3.400764E+04  5.909965E+17  2.198970E+15  2.499458E+12  9.349154E+14  9.374148E+14  2.188062E+01  9.781194E-03  1.945964E-02  3.008892E-12  1.011123E+01
  9.727254E-06  1.633270E-09  1.682705E+00  3.545604E+11  3.218826E+18  3.982014E+12  8.953768E+08  3.536651E+11  2.048077E+08  7.024749E+09  7.229556E+09  1.421550E+15  1.610320E+16  1.758794E+16  3.662341E+14  5.554064E+15  2.875562E+00  9.513863E+15  3.300940E+04  5.775983E+17  2.087293E+15  2.363103E+12  9.334026E+14  9.357657E+14  2.168537E+01  9.783146E-03  1.946353E-02  2.976036E-12  1.011123E+01
  9.899885E-06  1.846749E-09  1.669356E+00  3.553404E+11  3.218826E+18  3.881025E+12  8.471534E+08  3.544933E+11  2.052038E+08  7.185805E+09  7.391009E+09  1.359950E+15  1.566975E+16  1.710143E+16  3.478770E+14  5.593729E+15  2.882296E+00  9.037415E+15  3.191741E+04  5.629497E+17  1.974875E+15  2.227238E+12  9.319928E+14  9.342200E+14  2.145307E+01  9.785469E-03  1.946815E-02  2.938390E-12  1.011123E+01
  1.009866E-05  2.163820E-09  1.656024E+00  3.561156E+11  3.218826E+18  3.768053E+12  7.979874E+08  3.553176E+11  2.056327E+08  7.370949E+09  7.576581E+09  1.297420E+15  1.521559E+16  1.656198E+16  3.288331E+14  5.633900E+15  2.888998E+00  8.518932E+15  3.073944E+04  5.465628E+17  1.860260E+15  2.089682E+12  9.304669E+14  9.325566E+14  2.129521E+01  9.787048E-03  1.947129E-02  2.910888E-12  1.011123E+01
  1.033903E-05  3.605969E-09  1.618399E+00  3.568850E+11  3.218827E+18  3.635950E+12  7.413177E+08  3.561437E+11  2.061175E+08  7.594468E+09  7.800585E+09  0.000000E+00  0.000000E+00  1.581409E+16  2.946567E+14  5.699902E+15  2.895715E+00  7.932080E+15  3.009418E+04  5.274012E+17  1.728152E+15  1.920628E+12  9.227080E+14  9.246286E+14  1.728147E+01  9.827185E-03  1.955114E-02  2.366815E-12  1.011123E+01
  1.151027E-05  8.733439E-09  1.597044E+00  3.571898E+11  3.218827E+18  3.044041E+12  1.461344E+08  3.570437E+11  2.071011E+08  8.668857E+09  8.875959E+09  0.000000E+00  0.000000E+00  1.312383E+16  2.321881E+14  5.750468E+15  2.903033E+00  5.559713E+15  6.164291E+03  4.415439E+17  3.406671E+14  3.755395E+11  9.175390E+14  9.179146E+14  2.065493E+01  9.793451E-03  1.948403E-02  2.816719E-12  1.011123E+01
  1.208271E-05  4.387413E-09  1.609075E+00  3.564322E+11  3.218827E+18  2.792015E+12  1.087893E+08  3.563234E+11  2.072838E+08  9.194279E+09  9.401563E+09  0.000000E+00  0.000000E+00  1.205894E+16  2.179373E+14  5.714032E+15  2.897177E+00  4.677207E+15  4.502106E+03  4.049870E+17  2.536087E+14  2.804945E+11  9.187185E+14  9.189990E+14  2.089279E+01  9.791072E-03  1.947929E-02  2.854518E-12  1.011123E+01
  1.246987E-05  3.561887E-09  1.629429E+00  3.556664E+11  3.218828E+18  2.633854E+12  9.938134E+07  3.555670E+11  2.073874E+08  9.550919E+09  9.758307E+09  0.000000E+00  0.000000E+00  1.144886E+16  2.165392E+14  5.662145E+15  2.891027E+00  4.162313E+15  3.963970E+03  3.820456E+17  2.316769E+14  2.580977E+11  9.234232E+14  9.236813E+14  1.948375E+01  9.805163E-03  1.950733E-02  2.671575E-12  1.011123E+01
  1.279166E-05  3.187140E-09  1.640704E+00  3.548981E+11  3.218828E+18  2.509438E+12  9.513605E+07  3.548030E+11  2.074687E+08  9.848272E+09  1.005574E+10  0.000000E+00  3.950874E+03  1.092595E+16  2.108175E+14  5.625645E+15  2.884815E+00  3.778368E+15  3.724001E+03  3.639988E+17  2.217804E+14  2.478681E+11  9.244060E+14  9.246539E+14  2.002913E+01  9.799709E-03  1.949648E-02  2.750772E-12  1.011123E+01
  1.335780E-05  4.981667E-09  1.689708E+00  3.541050E+11  3.218828E+18  2.313514E+12  5.382154E+08  3.535667E+11  2.079990E+08  1.037717E+10  1.058517E+10  1.449832E+15  1.627827E+16  1.022977E+16  2.156251E+14  5.537884E+15  2.874764E+00  3.211409E+15  1.961201E+04  3.355797E+17  1.254683E+15  1.423346E+12  9.350306E+14  9.364540E+14  2.194118E+01  9.780588E-03  1.945844E-02  3.014226E-12  1.011123E+01
  1.381227E-05  4.213266E-09  1.703728E+00  3.533102E+11  3.218828E+18  2.168500E+12  6.621269E+08  3.526481E+11  2.087324E+08  1.080244E+10  1.101117E+10  1.516636E+15  1.670971E+16  9.616170E+15  2.079936E+14  5.495156E+15  2.867295E+00  2.821435E+15  2.355619E+04  3.145451E+17  1.543545E+15  1.758626E+12  9.366426E+14  9.384012E+14  2.199743E+01  9.780026E-03  1.945732E-02  3.028578E-12  1.011123E+01
  1.421209E-05  3.824987E-09  1.718262E+00  3.525109E+11  3.218828E+18  2.049210E+12  7.158604E+08  3.517950E+11  2.094680E+08  1.117717E+10  1.138664E+10  1.573593E+15  1.704493E+16  9.108895E+15  2.016499E+14  5.455097E+15  2.860359E+00  2.519558E+15  2.490889E+04  2.972420E+17  1.668808E+15  1.908821E+12  9.380513E+14  9.399601E+14  2.227633E+01  9.777237E-03  1.945177E-02  3.073053E-12  1.011123E+01
  1.458094E-05  3.568346E-09  1.732597E+00  3.517065E+11  3.218828E+18  1.945606E+12  7.492726E+08  3.509573E+11  2.101907E+08  1.152347E+10  1.173366E+10  1.635941E+15  1.738700E+16  8.673982E+15  1.970641E+14  5.413624E+15  2.853547E+00  2.271229E+15  2.544130E+04  2.822139E+17  1.746699E+15  2.006769E+12  9.399649E+14  9.419717E+14  2.233287E+01  9.776671E-03  1.945064E-02  3.087721E-12  1.011123E+01
  1.493047E-05  3.433533E-09  1.748319E+00  3.508969E+11  3.218828E+18  1.852811E+12  7.761245E+08  3.501208E+11  2.109061E+08  1.185221E+10  1.206312E+10  1.693029E+15  1.770291E+16  8.278819E+15  1.923242E+14  5.374467E+15  2.846746E+00  2.059746E+15  2.578319E+04  2.687540E+17  1.809296E+15  2.086670E+12  9.413267E+14  9.434133E+14  2.269592E+01  9.773041E-03  1.944342E-02  3.143988E-12  1.011123E+01
  1.526733E-05  3.322448E-09  1.762917E+00  3.500820E+11  3.218828E+18  1.768074E+12  8.008001E+08  3.492812E+11  2.116218E+08  1.216960E+10  1.238123E+10  1.756834E+15  1.803220E+16  7.923205E+15  1.888004E+14  5.333336E+15  2.839920E+00  1.875651E+15  2.595887E+04  2.564627E+17  1.866819E+15  2.162534E+12  9.432225E+14  9.453850E+14  2.279866E+01  9.772013E-03  1.944138E-02  3.165239E-12  1.011123E+01
  1.559601E-05  3.248772E-09  1.778447E+00  3.492619E+11  3.218829E+18  1.689596E+12  8.251783E+08  3.484367E+11  2.123448E+08  1.247986E+10  1.269220E+10  1.820121E+15  1.834084E+16  7.593456E+15  1.855563E+14  5.292296E+15  2.833053E+00  1.712840E+15  2.610016E+04  2.450792E+17  1.923650E+15  2.238227E+12  9.451056E+14  9.473438E+14  2.292378E+01  9.770762E-03  1.943889E-02  3.189676E-12  1.011123E+01
  1.591942E-05  3.229624E-09  1.794416E+00  3.484368E+11  3.218829E+18  1.616223E+12  8.498286E+08  3.475869E+11  2.130808E+08  1.278573E+10  1.299881E+10  1.883335E+15  1.863835E+16  7.284133E+15  1.824376E+14  5.251553E+15  2.826144E+00  1.567306E+15  2.623316E+04  2.344364E+17  1.981115E+15  2.315163E+12  9.469207E+14  9.492358E+14  2.309601E+01  9.769040E-03  1.943546E-02  3.220682E-12  1.011123E+01
  1.623998E-05  3.207462E-09  1.810481E+00  3.476054E+11  3.218829E+18  1.547072E+12  8.743812E+08  3.467310E+11  2.138349E+08  1.308943E+10  1.330327E+10  1.946696E+15  1.892186E+16  6.992105E+15  1.794726E+14  5.210803E+15  2.819185E+00  1.436060E+15  2.633799E+04  2.244060E+17  2.038351E+15  2.392510E+12  9.487366E+14  9.511291E+14  2.328315E+01  9.767169E-03  1.943174E-02  3.253920E-12  1.011123E+01
  1.655943E-05  3.204044E-09  1.826901E+00  3.467688E+11  3.218829E+18  1.481530E+12  8.996548E+08  3.458692E+11  2.146116E+08  1.339267E+10  1.360728E+10  2.003140E+15  1.916291E+16  6.710832E+15  1.760329E+14  5.171778E+15  2.812177E+00  1.316958E+15  2.649873E+04  2.148989E+17  2.097269E+15  2.471306E+12  9.500851E+14  9.525564E+14  2.372254E+01  9.762775E-03  1.942300E-02  3.321829E-12  1.011123E+01
  1.687948E-05  3.217129E-09  1.843333E+00  3.459267E+11  3.218829E+18  1.419072E+12  9.257661E+08  3.450010E+11  2.154158E+08  1.369706E+10  1.391247E+10  2.074992E+15  1.946404E+16  6.449496E+15  1.737726E+14  5.129501E+15  2.805118E+00  1.208260E+15  2.654726E+04  2.058393E+17  2.158140E+15  2.555449E+12  9.523273E+14  9.548828E+14  2.371456E+01  9.762854E-03  1.942315E-02  3.328823E-12  1.011123E+01
  1.720137E-05  3.244879E-09  1.860213E+00  3.450783E+11  3.218829E+18  1.359330E+12  9.519270E+08  3.441264E+11  2.162515E+08  1.400376E+10  1.422001E+10  2.139569E+15  1.972159E+16  6.194973E+15  1.709505E+14  5.088984E+15  2.798007E+00  1.108666E+15  2.663326E+04  1.971735E+17  2.219126E+15  2.639203E+12  9.540852E+14  9.567244E+14  2.397046E+01  9.760295E-03  1.941806E-02  3.372132E-12  1.011123E+01
  1.752632E-05  3.260592E-09  1.877286E+00  3.442238E+11  3.218829E+18  1.301991E+12  9.787384E+08  3.432451E+11  2.171228E+08  1.431396E+10  1.453109E+10  2.197587E+15  1.991118E+16  5.949607E+15  1.680806E+14  5.048653E+15  2.790842E+00  1.017109E+15  2.671997E+04  1.888565E+17  2.281629E+15  2.725363E+12  9.557889E+14  9.585142E+14  2.427313E+01  9.757269E-03  1.941204E-02  3.422127E-12  1.011123E+01
  1.785555E-05  3.320921E-09  1.894939E+00  3.433634E+11  3.218829E+18  1.246793E+12  1.006447E+09  3.423569E+11  2.180345E+08  1.462888E+10  1.484692E+10  2.270005E+15  2.021349E+16  5.713072E+15  1.652676E+14  5.008133E+15  2.783621E+00  9.326957E+14  2.680025E+04  1.808499E+17  2.346222E+15  2.814946E+12  9.575434E+14  9.603583E+14  2.455233E+01  9.754477E-03  1.940649E-02  3.469170E-12  1.011123E+01
  1.819024E-05  3.371138E-09  1.912996E+00  3.424972E+11  3.218829E+18  1.193519E+12  1.035075E+09  3.414621E+11  2.189921E+08  1.494966E+10  1.516865E+10  2.343107E+15  2.047792E+16  5.486407E+15  1.628082E+14  4.966413E+15  2.776345E+00  8.546925E+14  2.683655E+04  1.731224E+17  2.412960E+15  2.908974E+12  9.596448E+14  9.625538E+14  2.467500E+01  9.753250E-03  1.940405E-02  3.494882E-12  1.011123E+01
  1.853138E-05  3.452393E-09  1.931633E+00  3.416248E+11  3.218829E+18  1.142006E+12  1.064048E+09  3.405607E+11  2.200005E+08  1.527728E+10  1.549728E+10  2.409265E+15  2.070402E+16  5.263514E+15  1.598234E+14  4.926225E+15  2.769016E+00  7.825071E+14  2.691232E+04  1.656504E+17  2.480501E+15  3.003510E+12  9.613078E+14  9.643113E+14  2.503528E+01  9.749647E-03  1.939688E-02  3.553653E-12  1.011123E+01
  1.888030E-05  3.528094E-09  1.950032E+00  3.407457E+11  3.218829E+18  1.092084E+12  1.093691E+09  3.396520E+11  2.210656E+08  1.561302E+10  1.583409E+10  2.484597E+15  2.095806E+16  5.049591E+15  1.572545E+14  4.884474E+15  2.761628E+00  7.155885E+14  2.692331E+04  1.584090E+17  2.549607E+15  3.102258E+12  9.634238E+14  9.665260E+14  2.518827E+01  9.748117E-03  1.939384E-02  3.584030E-12  1.011123E+01
  1.923810E-05  3.622589E-09  1.969363E+00  3.398603E+11  3.218829E+18  1.043636E+12  1.124114E+09  3.387361E+11  2.221934E+08  1.595802E+10  1.618021E+10  2.558991E+15  2.119988E+16  4.840382E+15  1.544817E+14  4.843137E+15  2.754181E+00  6.535056E+14  2.694384E+04  1.513815E+17  2.620528E+15  3.203802E+12  9.654211E+14  9.686249E+14  2.541744E+01  9.745826E-03  1.938928E-02  3.625208E-12  1.011123E+01
  1.960614E-05  3.729943E-09  1.988865E+00  3.389677E+11  3.218829E+18  9.965516E+11  1.154789E+09  3.378129E+11  2.233914E+08  1.631358E+10  1.653698E+10  2.634745E+15  2.143675E+16  4.636376E+15  1.516532E+14  4.801690E+15  2.746674E+00  5.958691E+14  2.694197E+04  1.445519E+17  2.692036E+15  3.307160E+12  9.674507E+14  9.707578E+14  2.564790E+01  9.743521E-03  1.938469E-02  3.666844E-12  1.011123E+01
  1.998600E-05  3.856326E-09  2.009192E+00  3.380676E+11  3.218829E+18  9.507015E+11  1.186588E+09  3.368810E+11  2.246672E+08  1.668130E+10  1.690597E+10  2.710685E+15  2.166732E+16  4.436470E+15  1.486594E+14  4.760432E+15  2.739098E+00  5.423000E+14  2.694999E+04  1.379012E+17  2.766167E+15  3.414540E+12  9.694131E+14  9.728276E+14  2.592886E+01  9.740711E-03  1.937910E-02  3.715809E-12  1.011123E+01
  2.037906E-05  3.999492E-09  2.029380E+00  3.371615E+11  3.218829E+18  9.060338E+11  1.219508E+09  3.359420E+11  2.260310E+08  1.706264E+10  1.728867E+10  2.788071E+15  2.189523E+16  4.240914E+15  1.455704E+14  4.719160E+15  2.731463E+00  4.925384E+14  2.695777E+04  1.314221E+17  2.842910E+15  3.526242E+12  9.713859E+14  9.749121E+14  2.621926E+01  9.737807E-03  1.937332E-02  3.766401E-12  1.011123E+01
  2.078700E-05  4.159625E-09  2.049852E+00  3.362485E+11  3.218829E+18  8.624815E+11  1.253025E+09  3.349955E+11  2.274925E+08  1.745924E+10  1.768673E+10  2.867119E+15  2.211916E+16  4.049582E+15  1.424074E+14  4.677758E+15  2.723767E+00  4.463246E+14  2.694876E+04  1.251047E+17  2.921043E+15  3.640932E+12  9.734015E+14  9.770424E+14  2.650426E+01  9.734957E-03  1.936765E-02  3.816562E-12  1.011123E+01
  2.121209E-05  4.349690E-09  2.071853E+00  3.353273E+11  3.218829E+18  8.199487E+11  1.286842E+09  3.340404E+11  2.290648E+08  1.787336E+10  1.810243E+10  2.953330E+15  2.235968E+16  3.863218E+15  1.393747E+14  4.635382E+15  2.716001E+00  4.033895E+14  2.688485E+04  1.189353E+17  2.999879E+15  3.758789E+12  9.757123E+14  9.794710E+14  2.666452E+01  9.733355E-03  1.936447E-02  3.849555E-12  1.011123E+01
  2.165643E-05  4.546264E-09  2.093407E+00  3.343993E+11  3.218829E+18  7.784048E+11  1.322135E+09  3.330771E+11  2.307614E+08  1.830718E+10  1.853794E+10  3.031984E+15  2.256776E+16  3.678108E+15  1.358048E+14  4.594505E+15  2.708169E+00  3.635484E+14  2.688571E+04  1.129092E+17  3.082154E+15  3.880358E+12  9.775541E+14  9.814345E+14  2.706831E+01  9.729317E-03  1.935643E-02  3.917068E-12  1.011123E+01
  2.212273E-05  4.788078E-09  2.115921E+00  3.334631E+11  3.218830E+18  7.377912E+11  1.357750E+09  3.321053E+11  2.325996E+08  1.876340E+10  1.899600E+10  3.121441E+15  2.280222E+16  3.498418E+15  1.325076E+14  4.552042E+15  2.700267E+00  3.266015E+14  2.680699E+04  1.070182E+17  3.165180E+15  4.006112E+12  9.798937E+14  9.838998E+14  2.724603E+01  9.727540E-03  1.935290E-02  3.953133E-12  1.011123E+01
  2.261383E-05  5.053616E-09  2.139197E+00  3.325197E+11  3.218830E+18  6.980908E+11  1.394445E+09  3.311253E+11  2.345980E+08  1.924495E+10  1.947955E+10  3.201483E+15  2.300288E+16  3.319423E+15  1.285951E+14  4.511413E+15  2.692299E+00  2.923984E+14  2.679788E+04  1.012595E+17  3.250722E+15  4.133939E+12  9.816466E+14  9.857805E+14  2.772653E+01  9.722735E-03  1.934334E-02  4.032269E-12  1.011123E+01
  2.313388E-05  5.356778E-09  2.161692E+00  3.315694E+11  3.218830E+18  6.592400E+11  1.432664E+09  3.301367E+11  2.367835E+08  1.975604E+10  1.999283E+10  3.292499E+15  2.322688E+16  3.145478E+15  1.249432E+14  4.469154E+15  2.684261E+00  2.607585E+14  2.672856E+04  9.562415E+16  3.339817E+15  4.269864E+12  9.839289E+14  9.881987E+14  2.796493E+01  9.720351E-03  1.933859E-02  4.077596E-12  1.011123E+01
  2.368717E-05  5.713986E-09  2.185384E+00  3.306101E+11  3.218830E+18  6.212167E+11  1.470789E+09  3.291394E+11  2.391839E+08  2.030096E+10  2.054015E+10  3.383779E+15  2.344597E+16  2.973977E+15  1.210652E+14  4.427122E+15  2.676152E+00  2.315461E+14  2.664270E+04  9.010878E+16  3.428694E+15  4.406625E+12  9.861334E+14  9.905400E+14  2.826197E+01  9.717380E-03  1.933268E-02  4.131602E-12  1.011123E+01
  2.427927E-05  6.133165E-09  2.209644E+00  3.296422E+11  3.218830E+18  5.839979E+11  1.510081E+09  3.281321E+11  2.418345E+08  2.088539E+10  2.112722E+10  3.476560E+15  2.366177E+16  2.805167E+15  1.170183E+14  4.385057E+15  2.667962E+00  2.046321E+14  2.655381E+04  8.471012E+16  3.520293E+15  4.548384E+12  9.883381E+14  9.928865E+14  2.857779E+01  9.714222E-03  1.932640E-02  4.188677E-12  1.011123E+01
  2.491707E-05  6.632028E-09  2.235033E+00  3.286667E+11  3.218830E+18  5.475702E+11  1.550899E+09  3.271158E+11  2.447825E+08  2.151638E+10  2.176116E+10  3.568652E+15  2.387040E+16  2.638612E+15  1.127156E+14  4.343379E+15  2.659699E+00  1.798999E+14  2.648327E+04  7.942621E+16  3.615448E+15  4.695687E+12  9.904150E+14  9.951107E+14  2.897116E+01  9.710288E-03  1.931857E-02  4.257212E-12  1.011123E+01
  2.560839E-05  7.228232E-09  2.260396E+00  3.276828E+11  3.218830E+18  5.119624E+11  1.591711E+09  3.260911E+11  2.480805E+08  2.220188E+10  2.244996E+10  3.671926E+15  2.410356E+16  2.476297E+15  1.085422E+14  4.300356E+15  2.651368E+00  1.572633E+14  2.633348E+04  7.426123E+16  3.710588E+15  4.846803E+12  9.929562E+14  9.978030E+14  2.916107E+01  9.708389E-03  1.931480E-02  4.297145E-12  1.011123E+01
  2.636673E-05  7.956313E-09  2.286332E+00  3.266893E+11  3.218830E+18  4.770796E+11  1.634340E+09  3.250550E+11  2.518149E+08  2.295551E+10  2.320733E+10  3.768172E+15  2.430993E+16  2.315124E+15  1.039235E+14  4.258473E+15  2.642943E+00  1.365630E+14  2.623860E+04  6.920141E+16  3.809965E+15  5.003185E+12  9.950868E+14  1.000090E+15  2.956798E+01  9.704320E-03  1.930670E-02  4.368524E-12  1.011123E+01
